20392087.0,후라이드/양념치킨,마포구
20016999.0,후라이드/양념치킨,서초구
25381579.0,후라이드/양념치킨,동대문구
23149132.0,후라이드/양념치킨,성동구
23162774.0,중국음식/중국집,광진구
20563855.0,후라이드/양념치킨,송파구
25526653.0,중국음식/중국집,금천구
20472357.0,중국음식/중국집,강북구
20468164.0,피자전문,강북구
20012842.0,피자전문,마포구
25310111.0,후라이드/양념치킨,강동구
20615319.0,후라이드/양념치킨,양천구
20376629.0,피자전문,강남구
20576281.0,후라이드/양념치킨,마포구
20006393.0,후라이드/양념치킨,노원구
20561115.0,후라이드/양념치킨,서초구
20591603.0,피자전문,중랑구
20474625.0,후라이드/양념치킨,서대문구
25486664.0,후라이드/양념치킨,서초구
19989798.0,중국음식/중국집,구로구
23493022.0,후라이드/양념치킨,서초구
19986333.0,피자전문,양천구
20574896.0,후라이드/양념치킨,강동구
23498066.0,후라이드/양념치킨,광진구
20701097.0,중국음식/중국집,영등포구
19995405.0,피자전문,성북구
20078428.0,피자전문,광진구
19972443.0,피자전문,서대문구
23303409.0,후라이드/양념치킨,강남구
23329761.0,중국음식/중국집,노원구
23308270.0,후라이드/양념치킨,구로구
20580253.0,후라이드/양념치킨,중랑구
20085557.0,후라이드/양념치킨,양천구
23297957.0,후라이드/양념치킨,노원구
23369640.0,중국음식/중국집,강서구
19991572.0,피자전문,성북구
20331235.0,중국음식/중국집,강동구
25291141.0,후라이드/양념치킨,양천구
19977223.0,후라이드/양념치킨,중랑구
19982085.0,피자전문,양천구
23455875.0,후라이드/양념치킨,서대문구
19967301.0,피자전문,서대문구
20668401.0,중국음식/중국집,성북구
19968277.0,피자전문,중랑구
25345164.0,후라이드/양념치킨,중랑구
19966378.0,피자전문,동대문구
20292187.0,후라이드/양념치킨,노원구
20586877.0,중국음식/중국집,동대문구
20498074.0,중국음식/중국집,강북구
19984104.0,후라이드/양념치킨,강북구
25567985.0,후라이드/양념치킨,금천구
23275558.0,후라이드/양념치킨,양천구
23212419.0,중국음식/중국집,구로구
20019362.0,후라이드/양념치킨,성동구
20483273.0,후라이드/양념치킨,서초구
25332835.0,중국음식/중국집,강남구
20467961.0,피자전문,관악구
20712445.0,중국음식/중국집,서초구
19996972.0,후라이드/양념치킨,강동구
23235458.0,후라이드/양념치킨,서초구
20387027.0,후라이드/양념치킨,관악구
20700324.0,후라이드/양념치킨,양천구
25282521.0,피자전문,관악구
20471207.0,중국음식/중국집,구로구
23364908.0,후라이드/양념치킨,성북구
20680810.0,중국음식/중국집,영등포구
